licensetype,licensename,name_frim,license_validity,constitution_particulars,mfg_districtname,mfg_mandalname,mfg_villagename,licensetype_Sales License,licensetype_nan,licensename_Restricted (Gen.Store),licensename_Retail Sale,licensename_Schedule X Drugs License (Retail),licensename_Whole Sale,licensename_Whole Sale & Retail,licensename_nan,constitution_particulars_Limited Company,constitution_particulars_Others,constitution_particulars_Partnership,constitution_particulars_Private Ltd Company,constitution_particulars_Proprietary,constitution_particulars_Society,constitution_particulars_nan,mfg_districtname_encoded
Sales License,Whole Sale,SRI SAI AGENCIES,31/12/2022,Proprietary,JAGITHYAL,Metpalli,Metpalli,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4.0
Sales License,Retail Sale,ADITYA PHARMACY,03/01/2023,Partnership,SANGAREDDY,Ramchandrapuram,Ramachandrapuram,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,24.0
Sales License,Retail Sale,MY HEALTH PHARMACY CHEMIST AND DRUGGIST A UNIT OF RAJE RETAIL PRIVATE LIMITED,04/01/2023,Private Ltd Company,MEDCHAL - MALKAJGIRI,Quthbullapur,Quthbullapur,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,16.0
Sales License,Retail Sale,QAMAR MEDICAL AND GENERAL STORES,30/12/2022,Partnership,RANGA REDDY,Serilingampally,Kothaguda,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,23.0
Sales License,Retail Sale,ARUNA MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,KHAMMAM,Mudigonda,Mudigonda,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,10.0
Sales License,Retail Sale,MALIK MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,SIDDIPET,Bejjanki,Bejjanki,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,25.0
Sales License,Retail Sale,VENKATA SAI MEDICALS,31/12/2022,Partnership,NIZAMABAD,Nizamabad South ,Nizamabad,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,20.0
Sales License,Retail Sale,SHANKAR MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,SIDDIPET,Dubbak,DUBBAK,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,25.0
Sales License,Retail Sale,NEW RAGHU MEDICAL AND GENERAL STORES HUMAN AND VETERINARY,03/01/2023,Proprietary,SIDDIPET,Husnabad,Husnabad,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,25.0
Sales License,Whole Sale,Invitro Biotech Ltd,31/12/2022,Limited Company,MEDCHAL - MALKAJGIRI,Balanagar,Balanagar,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,16.0
Sales License,Retail Sale,SRI SAI RAM MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,NIZAMABAD,Nizamabad North,Kanteshwar,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,20.0
Sales License,Retail Sale,BABU MEDICAL AND GENERAL STORES,12/06/2027,Proprietary,KHAMMAM,Bonakal,Ravinuthala,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,10.0
Sales License,Retail Sale,ESSAR MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,JAYASHANKAR,Mangapet,Rajupet,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,6.0
Sales License,Retail Sale,SRI GNANA SARASWATHI MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,NIZAMABAD,Nizamabad South ,Nizamabad,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,20.0
Sales License,Retail Sale,VAIBHAV MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,KHAMMAM,Khammam (Urban),Khammam,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,10.0
Sales License,Retail Sale,INDIAN PHARMACY,02/01/2023,Partnership,KARIMNAGAR,Karimnagar,Karimnagar,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,9.0
Sales License,Retail Sale,NEW LAXMI MEDICAL STORES,31/12/2022,Proprietary,BHADRADRI,Kothagudem ,Kothagudem,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1.0
Sales License,Retail Sale,VINAY MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,NALGONDA,Thipparthy,Thipparthy,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,18.0
Sales License,Retail Sale,SRI MANIKANTA MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,SURYAPET,Suryapet,Suryapet,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,26.0
Sales License,Retail Sale,SAI KRISHNA PHARMACY,05/01/2023,Partnership,RAJANNA(SIRISILLA),Sircilla,Sircilla,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,22.0
Sales License,Retail Sale,SRI SRINIVASA MEDICAL AND GENERAL STORES,15/01/2023,Partnership,BHADRADRI,Aswaraopeta,Aswaraopeta,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1.0
Sales License,Retail Sale,S.K. ANASUYA MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,HYDERABAD,Abids,Gandhinagar,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,3.0
Sales License,Retail Sale,APPLE PHARMACY,09/01/2023,Partnership,NIZAMABAD,Bodhan,Bodhan ( U ),True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,20.0
Sales License,Retail Sale,RAVITEJA MEDICAL AND GENERAL STORES,30/01/2023,Partnership,BHADRADRI,Palvoncha,Palvancha,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1.0
Sales License,Whole Sale,VASU PHARMA DISTRIBUTORS HYD PRIVATE LIMITED,05/01/2023,Private Ltd Company,HYDERABAD,Khairatabad,Himayathnagar,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,3.0
Sales License,Retail Sale,SANJEEVANI MEDICAL AND GENERAL STORES,11/01/2023,Partnership,RAJANNA(SIRISILLA),Rudrangi,Rudrangi,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,22.0
Sales License,Retail Sale,SREE MEDICAL STORES,22/01/2023,Partnership,KAMAREDDY,Kamareddy,Kamareddy ( U ),True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,8.0
Sales License,Whole Sale,UTH HEALTHCARE LIMITED,08/01/2023,Limited Company,RANGA REDDY,Hayathnagar,Bagh Hayathnagar,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,23.0
Sales License,Whole Sale,SUHAS PHARMACEUTICALS DISTRIBUTORS,21/01/2023,Proprietary,MEDCHAL - MALKAJGIRI,Malkajgiri,Malkajgiri,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,16.0
Sales License,Retail Sale,USHA SRI MEDICALS,15/01/2023,Partnership,KHAMMAM,Khammam (Urban),Khammam,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,10.0
Sales License,Retail Sale,JAI HANUMAN MEDICAL AND GENERAL STORES,21/12/2022,Partnership,ADILABAD,Gudihatnoor,Seetagondi,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.0
Sales License,Retail Sale,SAKSHI VETERNARY MEDICAL HALL,16/01/2023,Proprietary,SIDDIPET,Jagdevpur,Jagdevpur,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,25.0
Sales License,Whole Sale & Retail,ASPIRE HEALTH CARE,24/01/2023,Proprietary,HYDERABAD,Abids,Abids,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,3.0
Sales License,Whole Sale,SWISSGEN  LIFE   SCIENCES,24/01/2023,Proprietary,MEDCHAL - MALKAJGIRI,Balanagar,Balanagar,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,16.0
Sales License,Whole Sale,ANJANA MEDICALS,21/01/2023,Proprietary,WARANGAL,Warangal,Girmajipet,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,29.0
Sales License,Whole Sale,RAMAIAH VACCINES AND MEDICAL CORPORATION,24/01/2023,Proprietary,RANGA REDDY,Saroornagar,Lingojiguda,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,23.0
Sales License,Retail Sale,TEJA MEDICAL AND GENERAL STORES,27/01/2023,Partnership,HYDERABAD,Mehdipatnam,Gudimalkapur,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,3.0
Sales License,Whole Sale,Kreative Organics Pvt  ltd,30/01/2023,Private Ltd Company,SANGAREDDY,Patancheru,Pashamylaram,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,24.0
Sales License,Retail Sale,SEETHA RAMA MEDICAL FANCY AND GENERAL STORES,19/11/2022,Partnership,BHADRADRI,Cherla,R.kothagudem(G),True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1.0
Sales License,Retail Sale,URUKUNDA MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,JOGULAMBA - GADWAL,Rajoli,Rajoli,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,7.0
Sales License,Retail Sale,RAGHAVENDRA  MEDICAL AND GENERAL STORES,27/01/2023,Partnership,MEDCHAL - MALKAJGIRI,Balanagar,Oldbowenpally,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,16.0
Sales License,Retail Sale,RAJ MEDICAL AND GENERAL STORES,19/10/2022,Partnership,RANGA REDDY,Saroornagar,Kharmanghat,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,23.0
Sales License,Retail Sale,ASHWINI MEDICAL AND GENERAL STORES,16/12/2022,Proprietary,MAHABUBNAGAR,Mahabuanagar (U),Mahbubnagar  (M +OG),True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,13.0
Sales License,Retail Sale,ADITYA BIRLA RETAIL LIMITED MORE SUPER MARKET,01/01/2023,Limited Company,MAHABUBNAGAR,Jadcherla,Badepalle,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,13.0
Sales License,Retail Sale,KRISHNA TULASI MEDICAL AND GENERAL STORES,05/11/2022,Partnership,HYDERABAD,Vengalrao Nagar,B.K.Guda,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,3.0
Sales License,Retail Sale,SRI LAXMI NARASIMHA MEDICAL AND GENERAL STORES,23/12/2022,Partnership,MAHABUBNAGAR,Moosapet,Janampeta,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,13.0
Sales License,Retail Sale,SRI SAI MEDICAL AND GENERAL STORES,01/01/2023,Partnership,WANAPARTHY,Pangal,Gopalpur,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,28.0
Sales License,Retail Sale,MADEENA MEDICAL FANCY AND GENERAL STORES,21/12/2022,Partnership,KHAMMAM,Sathupalli,Sathupally,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,10.0
Sales License,Whole Sale,N R PHARMA TRADERS,19/12/2022,Proprietary,MEDCHAL - MALKAJGIRI,Balanagar,Balanagar,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,16.0
Sales License,Whole Sale,NEST PHARMATECH INDIA PRIVATE LIMITED,01/01/2023,Private Ltd Company,MEDCHAL - MALKAJGIRI,Uppal,Habsiguda,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,16.0
Sales License,Retail Sale,KISHORE MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,BHADRADRI,Bhadrachalam,Bhadrachalam,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1.0
Sales License,Whole Sale,BALAJI AGENCIES,31/12/2022,Proprietary,HYDERABAD,Charminar,Aliabad,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,3.0
Sales License,Whole Sale & Retail,RAKESH MEDICAL HALL,31/12/2022,Proprietary,HYDERABAD,Koti,Esamia Bazar,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,3.0
Sales License,Retail Sale,BHAVANI MEDICAL HALL,31/12/2022,Proprietary,NALGONDA,Konda Mallepally,Konda Mallepally,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,18.0
Sales License,Whole Sale,SKYWAY PHARMA,07/01/2023,Proprietary,HYDERABAD,Charminar,Edi Bazar,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,3.0
Sales License,Whole Sale,KUMAR AGENCIES,31/12/2022,Proprietary,VIKARABAD,Tandur,Tandur (M),True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,27.0
Sales License,Whole Sale,OMKAR MEDICAL AGENCIES,31/12/2022,Partnership,JAGITHYAL,Jagtial,Jagitial,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,4.0
Sales License,Retail Sale,SRI MANI SAI MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,KAMAREDDY,Kamareddy,Chinna Mallareddy,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,8.0
Sales License,Retail Sale,SRI LAXMI MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,JAGITHYAL,Ibrahimpatnam,Ibrahimpatnam,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,4.0
Sales License,Retail Sale,BHARATH MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,WANAPARTHY,Atmakoor,Atmakur ,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,28.0
Sales License,Whole Sale,A S PHARMA,31/12/2022,Partnership,HYDERABAD,Khairatabad,Nampally,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,3.0
Sales License,Retail Sale,TRINETRA MEDICAL AND GENERAL STORES,27/12/2022,Proprietary,HYDERABAD,Vengalrao Nagar,Yousufguda,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,3.0
Sales License,Whole Sale,SUMAN MEDICAL HALL,27/12/2022,Proprietary,NIZAMABAD,Nizamabad South ,Nizamabad,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,20.0
Sales License,Whole Sale,JAY KAY AGENCIES GODOWN,31/12/2022,Proprietary,HYDERABAD,Koti,Kandaswamy Lane,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,3.0
Sales License,Retail Sale,BHAGYA LAXMI MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,MAHABUBNAGAR,Jadcherla,Jadcherla,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,13.0
Sales License,Retail Sale,SUMITHRA MEDICAL AND GENERAL STORES,05/09/2026,Proprietary,KARIMNAGAR,Karimnagar,Karimnagar,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,9.0
Sales License,Retail Sale,NISHNAT MEDICAL HALL,31/12/2022,Proprietary,HYDERABAD,Amberpet,Gaddiannaram,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,3.0
Sales License,Retail Sale,SRI MAHESHWARI POULTRY AND VETERINARY NEEDS,31/12/2022,Proprietary,KARIMNAGAR,Huzurabad,Huzurabad,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,9.0
Sales License,Retail Sale,NEW AL SHIFA MEDICAL AND GENERAL STORES,31/12/2022,Partnership,HYDERABAD,Vengalrao Nagar,Erragadda,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,3.0
Sales License,Retail Sale,C.DHANUNJAYA MEDICAL AND GENARAL STORES,31/12/2022,Proprietary,NALGONDA,Konda Mallepally,Konda Mallepally,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,18.0
Sales License,Retail Sale,VASAVI MEDICAL AND GENERAL STORES,29/12/2022,Partnership,HYDERABAD,Secunderabad,Manikeshwar Nagar,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,3.0
Sales License,Retail Sale,SRI RAGHAVENDRA MEDICAL HALL,04/01/2023,Proprietary,NIRMAL,Nirmal (Urban),Nirmal,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,19.0
Sales License,Retail Sale,SUNIL  MEDICAL HALL,31/12/2022,Proprietary,MEDCHAL - MALKAJGIRI,Uppal,Kothapet,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,16.0
Sales License,Retail Sale,VIJETHA MEDICAL AND GENERAL STORES,31/12/2022,Partnership,JAGITHYAL,Jagtial,Jagitial,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,4.0
Sales License,Retail Sale,SRI SRI PHARMACY A UNIT OF SREE RAMACHNADRA HEALTH SERVICES,29/11/2022,Private Ltd Company,MEDCHAL - MALKAJGIRI,Kukatpally,Hydernagar,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,16.0
Sales License,Retail Sale,SRI BALAJI MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,JAGITHYAL,Metpalli,Metpalli,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,4.0
Sales License,Retail Sale,RAJA RAJESHWARI MEDICAL AND GENERAL STORES,02/01/2023,Partnership,HYDERABAD,Chikkadpally,Kachiguda,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,3.0
Sales License,Retail Sale,SAI SREE MEDICAL AND GENERAL STORES,31/12/2022,Partnership,RAJANNA(SIRISILLA),Vemulawada,Vemulawada,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,22.0
Sales License,Retail Sale,CREDIBLE HEALTH CARE PRIVATE LIMITED UNIT REFRACTO MEDICAL STORES,02/01/2023,Private Ltd Company,NIZAMABAD,Nizamabad South ,Nizamabad,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,20.0
Sales License,Retail Sale,MALAVIKA MEDICAL AND GENERAL STORES,31/12/2022,Partnership,SIDDIPET,Gajwel,Gajwel,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,25.0
Sales License,Retail Sale,MEDWIN MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,NIZAMABAD,Bodhan,Bodhan ( U ),True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,20.0
Sales License,Retail Sale,SHOEB MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,NIRMAL,Bhainsa ,Bhainsa (M),True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,19.0
Sales License,Retail Sale,AL SHAFA MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,HYDERABAD,Mehdipatnam,Toli Chowki,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,3.0
Sales License,Retail Sale,UDAY MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,NALGONDA,Miryalaguda,Miryalaguda,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,18.0
Sales License,Retail Sale,SANJEEVINI MEDICAL AND GENERAL STORES,03/01/2023,Proprietary,YADADRI BHUVANAGIRI,Bibinagar,Bibinagar,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,30.0
Sales License,Whole Sale,M/s OMSAI AGENCIES,31/12/2022,Proprietary,MAHABUBABAD,Mahabubabad,Mahabubabad,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,12.0
Sales License,Whole Sale,AKHIL MEDICAL AND GENERAL STORES,23/01/2023,Partnership,MEDCHAL - MALKAJGIRI,Alwal,Alwal,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,16.0
Sales License,Retail Sale,SRI KRISHNA MEDICAL AND GENERAL STORES,16/12/2022,Partnership,MEDCHAL - MALKAJGIRI,Quthbullapur,Quthbullapur,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,16.0
Sales License,Retail Sale,M/s NEW SWATHI MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,MAHABUBABAD,Gudur,Gudur,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,12.0
Sales License,Retail Sale,PAVAN MEDICAL HALL,02/01/2023,Proprietary,NALGONDA,Nakrekal,Nakrekal,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,18.0
Sales License,Retail Sale,APPLE PHARMACY,09/01/2023,Proprietary,RANGA REDDY,Rajendranagar,Mailardevpally,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,23.0
Sales License,Retail Sale,SRI LAXMI VENKATESHWARA VETERINARY MEDICAL,07/01/2023,Partnership,SANGAREDDY,Sangareddy,Sangareddy (M ),True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,24.0
Sales License,Whole Sale,MODERN SURGICALS,30/01/2023,Proprietary,HYDERABAD,Marredpally,Marredpally,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,3.0
Sales License,Whole Sale,MED GOLD HEALTH CARE,21/01/2023,Proprietary,MEDCHAL - MALKAJGIRI,Bachupally,Bachupally,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,16.0
Sales License,Retail Sale,SAI SHIVA HUMAN AND VETERINARY MEDICAL HALL,11/01/2023,Partnership,PEDDAPALLI,Dharmaram,Chamanpalli,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,21.0
Sales License,Retail Sale,MAXCURE PHARMACY A UNIT OF SAHRUDAYA HEALTHCARE KARIMNAGAR PVT LTD,16/01/2023,Proprietary,KARIMNAGAR,Karimnagar,Karimnagar,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,9.0
Sales License,Whole Sale,TIME CAP PHARMA LABS LIMITED,05/02/2023,Limited Company,HYDERABAD,Ameerpet,Banjara Hills,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,3.0
Sales License,Whole Sale,VASU PHARMA,31/12/2022,Proprietary,HYDERABAD,Abids,Indira Park,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,3.0
Sales License,Retail Sale,MAXCURE PHARMACY A UNIT OF SAHRUDAYA HEALTH CARE KARIMNAGAR PVT LTD,16/01/2023,Proprietary,KARIMNAGAR,Karimnagar,Karimnagar,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,9.0
Sales License,Retail Sale,J.S. MEDICAL AND FANCY HALL,11/01/2023,Proprietary,SURYAPET,Kodad,Tammarabanda Palem,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,26.0
Sales License,Whole Sale,Ganesh Pharma Ceuticals,31/12/2022,Proprietary,HYDERABAD,Koti,Inder Bagh,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,3.0
Sales License,Whole Sale,BLISS PHARMACEUTICALS,31/03/2026,Partnership,HYDERABAD,Chikkadpally,Azamabad,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,3.0
Sales License,Retail Sale,ANJANEYA MEDICAL AND GENERAL STORES,18/01/2023,Partnership,KUMARAMBHEEM(ASIFABAD),Chintalamanepally,Karjavelli,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,11.0
Sales License,Retail Sale,GEETHA SRI MEDICAL AND GENERAL STORES,23/01/2023,Proprietary,SURYAPET,Garidepally,Ganugubanda,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,26.0
Sales License,Retail Sale,SUSRUTHA MEDICAL AND GENERAL STORES,23/12/2022,Partnership,MAHABUBNAGAR,Narayanpet,Naraynpet,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,13.0
Sales License,Retail Sale,TULJA BHAVANI MEDICAL AND GENERAL STORES,23/01/2023,Proprietary,RANGA REDDY,Serilingampally,Chandanagar,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,23.0
Sales License,Retail Sale,NEW NARMADA MEDICALS,22/01/2023,Partnership,JAGITHYAL,Jagtial,Jagitial,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,4.0
Sales License,Retail Sale,SAI VIKAS MEDICAL AND GENERAL STORE,07/01/2023,Proprietary,HYDERABAD,Chikkadpally,Narayanaguda,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,3.0
Sales License,Retail Sale,MAITHRI MEDICAL AND GENERAL STORES,21/01/2023,Proprietary,NALGONDA,Narketpally,Narketpally,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,18.0
Sales License,Retail Sale,JAGRUTHI MEDICAL AND GENERAL STORES,21/01/2023,Proprietary,WARANGAL,Narsampet,Maheshwaram,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,29.0
Sales License,Retail Sale,SHUDDHA MEDICAL AND GENERAL STORES,28/01/2023,Partnership,SANGAREDDY,Ameenpur,Patelguda,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,24.0
Sales License,Whole Sale,CONCORD DRUGS LIMITED,20/01/2023,Limited Company,RANGA REDDY,Hayathnagar,Bagh Hayathnagar,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,23.0
Sales License,Retail Sale,SRI LAXMI MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,ADILABAD,Adilabad (Urban) ,Bhukthapur,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.0
Sales License,Retail Sale,KARUNA MEDICAL AND GENERAL STORES,22/01/2023,Partnership,JAGITHYAL,Medipalli,Mannnegudem,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,4.0
Sales License,Retail Sale,CURE MEDICALS INSIDE THE PREMISES OF JUST CURE CLINICS,24/01/2023,Partnership,HYDERABAD,Abids,J.N.road,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,3.0
Sales License,Whole Sale,SMITHSON  HEALTH CARE,29/01/2023,Proprietary,MEDCHAL - MALKAJGIRI,Ghatkesar,Korremul,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,16.0
Sales License,Retail Sale,SRI SIDDHI VINAYAKA MEDICAL AND GENERAL STORES,30/12/2022,Partnership,NIZAMABAD,Makloor,Kalladi,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,20.0
Sales License,Retail Sale,RAVI MEDICAL AND GENERAL STORES,30/01/2023,Partnership,JAGITHYAL,Kathlapur,Kathlapur,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,4.0
Sales License,Whole Sale,NIMBLE PHARMACEUTICALS,17/01/2023,Proprietary,MEDCHAL - MALKAJGIRI,Medipally,Boduppal,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,16.0
Sales License,Retail Sale,VENKATESWARA MEDICAL STORES,12/12/2022,Proprietary,HYDERABAD,Koti,Esamia Bazar,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,3.0
Sales License,Whole Sale,SS ENTERPRISES,05/01/2023,Proprietary,HYDERABAD,Mehdipatnam,Lunger House,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,3.0
Sales License,Whole Sale,HETERO LABS LIMITED,15/11/2022,Limited Company,MEDCHAL - MALKAJGIRI,Quthbullapur,Jeedimetla,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,16.0
Sales License,Retail Sale,G.S.MEDICAL AND GENERAL STORES,11/01/2023,Partnership,HYDERABAD,Marredpally,Thirumalgherry,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,3.0
Sales License,Retail Sale,SR SAI RAMA MEDICAL AND GENERAL STORES,02/12/2022,Partnership,JOGULAMBA - GADWAL,Gadwal,GADWAL(RURAL),True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,7.0
Sales License,Retail Sale,RAGHUVEER MEDICAL AND GENERAL STORES,14/12/2022,Proprietary,MAHABUBNAGAR,Devarakadra,Devarkadra,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,13.0
Sales License,Whole Sale,JAYKAY AGENCIES,31/12/2022,Proprietary,HYDERABAD,Koti,Inder Bagh,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,3.0
Sales License,Retail Sale,SRI BALAJI MEDICAL AND GENERAL STORES,25/12/2022,Partnership,MEDCHAL - MALKAJGIRI,Uppal,Ramanthapur Khalsa,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,16.0
Sales License,Retail Sale,Sri Guru Sai Medical And General Stores,18/01/2023,Proprietary,MEDCHAL - MALKAJGIRI,Alwal,Alwal,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,16.0
Sales License,Retail Sale,SAI RAGHAVENDRA MEDICALS,31/12/2022,Proprietary,HYDERABAD,Khairatabad, Domalguda,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,3.0
